video_id,item_type,upload_type,first_level_category_name,second_level_category_name,third_level_category_name,fourth_level_category_name
57705,0,24,9,107,284,32
62203,0,24,2,243,258,29
22912,0,7,19,163,284,32
38746,0,14,22,62,284,32
35335,0,14,9,200,284,32
28842,0,19,17,206,284,32
24536,0,14,16,115,284,32
39326,0,29,1,54,384,32
4378,0,7,9,107,284,32
11171,0,24,11,92,184,32
30206,0,14,9,200,153,32
24147,0,7,1,54,384,32
32066,0,14,27,236,391,32
48153,0,14,36,205,159,32
37579,0,14,32,187,294,32
19232,0,29,35,206,284,32
3996,0,14,31,202,281,32
52628,0,7,12,256,26,32
42823,0,14,9,107,284,32
23918,0,29,9,107,284,32
21611,0,24,11,102,284,32
23964,0,7,13,127,284,32
62913,0,14,29,272,130,32
22992,0,29,13,127,284,32
20120,0,23,16,125,284,32
13838,1,28,22,189,284,32
14717,0,14,22,13,284,32
28386,0,7,12,121,168,32
60732,0,29,23,81,284,32
66625,0,7,21,166,368,32
3818,0,7,13,130,284,32
45507,0,29,26,123,284,32
59466,0,7,24,206,284,32
27558,0,23,33,245,284,32
12133,0,14,26,106,284,32
3048,0,14,20,140,284,32
26898,0,14,13,130,284,32
59636,0,14,27,206,284,32
68639,0,14,9,200,25,32
29946,0,14,35,224,284,32
3299,0,14,5,206,284,32
9447,0,14,13,127,284,32
20304,0,14,27,280,284,32
50562,0,7,19,163,284,32
45280,0,14,27,236,284,32
39155,0,14,31,202,281,32
64006,0,14,13,127,284,32
38744,0,14,21,23,211,32
16881,0,7,1,206,284,32
34269,0,24,2,243,258,29
35075,0,7,21,65,284,32
42356,0,24,32,36,263,32
35628,0,14,21,23,284,32
63820,0,24,0,206,284,32
52500,0,14,9,107,284,32
27922,0,7,10,184,284,32
57710,0,14,13,127,284,32
35357,0,14,15,206,284,32
30809,0,14,27,236,284,32
26443,0,7,2,243,186,32
47224,0,29,17,143,284,32
51336,0,7,34,206,284,32
24945,0,14,22,113,284,32
3591,0,7,32,36,46,32
52670,0,24,22,113,284,32
32079,0,24,35,224,284,32
5148,0,29,9,107,284,32
52772,0,24,33,139,284,32
61259,0,14,9,200,284,32
65456,0,7,21,149,286,32
43966,0,17,22,206,284,32
4609,0,7,9,107,284,32
14054,0,24,24,206,284,32
38567,0,14,9,107,284,32
47552,0,24,21,6,284,32
32120,0,14,13,127,284,32
27247,0,7,32,157,239,32
13730,0,14,2,145,3,32
53405,0,7,2,243,258,4
2807,0,24,10,184,284,32
35315,0,14,19,163,284,32
57002,0,29,15,87,106,32
7466,0,14,27,236,284,32
65717,0,14,2,243,258,29
32867,0,7,22,113,284,32
7980,0,24,32,187,294,32
16158,0,7,33,139,284,32
64991,0,13,25,131,293,32
30256,0,24,33,139,284,32
53583,0,7,9,200,123,32
69156,0,14,24,206,284,32
57464,0,24,22,44,53,32
28302,0,19,10,184,284,32
9132,0,7,10,206,284,32
11079,0,29,32,187,294,32
43895,0,7,12,206,284,32
11661,0,29,13,127,284,32
2811,0,29,24,206,284,32
32395,0,14,17,143,284,32
43508,0,13,34,69,122,32
17847,0,24,17,143,284,32
3821,0,29,9,107,284,32
32954,1,28,9,107,284,32
55188,0,7,0,194,284,32
48192,0,24,24,206,284,32
22991,0,24,32,36,46,32
3784,0,24,24,206,284,32
18855,0,14,0,41,61,32
58099,0,14,6,206,284,32
62771,0,29,21,65,89,32
32809,0,14,5,206,284,32
19992,0,14,0,206,284,32
36366,0,14,22,113,284,32
22666,0,7,13,206,284,32
57221,0,14,27,236,391,32
189,0,14,9,200,284,32
43873,0,13,13,127,284,32
55919,0,29,21,78,257,32
33254,0,14,9,200,123,32
6566,0,14,0,4,284,32
12593,0,14,2,145,3,32
46139,0,29,17,221,284,32
57895,0,14,21,65,89,32
19538,0,14,26,106,284,32
5873,0,29,21,166,289,32
16600,0,14,9,200,284,32
18900,0,14,21,78,257,32
57707,0,14,12,206,284,32
46230,0,29,1,54,384,32
64583,0,14,22,206,284,32
35667,0,14,9,200,123,32
39749,0,14,9,200,123,32
29797,0,29,1,54,131,32
56814,0,14,27,180,332,32
60438,0,14,10,184,284,32
49959,0,28,25,131,374,32
17907,0,24,25,206,284,32
39751,0,29,9,200,123,32
58821,0,7,24,206,284,32
2966,0,14,27,236,391,32
51028,0,7,9,107,284,32
8717,0,7,24,206,284,32
22266,1,28,25,131,110,32
44714,0,29,3,206,284,32
31189,0,13,27,236,391,32
29803,0,14,28,124,284,32
64601,0,14,22,113,284,32
65959,0,7,17,143,284,32
63799,0,24,0,203,282,26
54151,0,14,32,126,170,32
64845,0,29,33,139,284,32
16121,0,14,22,113,284,32
52655,0,7,5,90,251,32
14829,0,23,24,206,284,32
13532,0,29,32,187,353,32
23700,0,14,13,127,284,32
67904,0,24,28,58,284,32
48572,0,29,17,143,284,32
3827,0,14,2,145,3,32
38742,0,29,11,102,284,32
1025,0,14,10,184,284,32
47359,0,14,21,78,257,8
16184,0,14,22,113,284,32
27511,0,28,31,202,281,32
55140,0,24,25,131,110,32
61281,0,29,33,139,284,32
36014,0,7,17,206,284,32
28845,0,24,32,36,46,32
39514,0,24,13,127,284,32
716,0,24,22,191,284,32
66391,0,7,34,69,284,32
1418,0,7,24,206,284,32
52782,0,14,21,78,257,14
22350,0,14,21,78,257,8
64001,0,24,28,276,284,32
12409,0,14,5,270,254,32
19271,0,24,22,44,134,32
54539,0,14,22,113,284,32
15982,0,29,24,206,284,32
8781,0,7,33,245,284,32
4649,0,24,19,164,284,32
68073,0,14,27,206,284,32
2141,0,14,24,206,284,32
58904,0,24,35,224,284,32
41469,0,14,10,17,284,32
34241,0,14,27,237,284,32
26000,0,7,27,236,284,32
2967,0,14,10,206,284,32
14664,0,29,9,107,284,32
31056,0,23,34,69,284,32
60957,0,29,9,200,25,32
49260,0,29,21,23,209,32
12023,0,7,21,65,89,32
50481,0,29,20,206,284,32
987,0,14,9,200,123,32
13105,0,29,20,74,284,32
35544,0,14,0,194,284,32
61751,0,29,5,90,252,32
3070,0,29,9,200,373,32
6208,0,22,17,221,284,32
27280,0,24,24,206,284,32
2259,0,14,2,206,284,32
32097,0,7,3,199,319,32
62766,0,29,21,65,89,32
30244,0,14,27,180,332,32
65014,0,14,9,200,215,32
62304,0,24,22,153,284,32
2570,0,7,17,206,284,32
49608,0,14,36,287,284,32
18633,0,29,19,163,284,32
51888,0,24,24,206,284,32
46350,0,29,17,206,284,32
26094,0,14,9,200,153,32
37241,0,14,12,121,259,32
59848,0,14,24,206,284,32
23977,0,14,9,200,284,32
13054,0,14,0,206,284,32
63882,0,7,9,107,284,32
33772,0,13,34,206,284,32
51990,0,7,15,87,14,32
11679,0,14,2,145,3,32
35386,0,7,19,206,284,32
54591,0,13,34,69,267,32
12105,0,7,2,145,3,32
65680,0,29,22,206,284,32
23721,1,28,13,127,284,32
38493,0,29,1,51,284,32
21574,0,24,12,206,284,32
29984,0,14,19,40,43,32
11318,0,24,34,206,284,32
54167,0,29,2,206,284,32
8743,0,29,34,69,284,32
58271,0,29,1,54,384,32
56140,0,14,20,206,284,32
572,0,14,9,107,284,32
35746,0,24,0,194,284,32
37510,0,14,27,64,284,32
43079,0,14,27,236,391,32
61160,0,14,16,75,284,32
52011,0,14,2,243,258,29
4856,0,29,11,257,284,32
53877,0,7,21,65,89,32
9379,0,7,13,206,284,32
13497,0,14,17,143,284,32
53915,0,14,9,107,284,32
24132,0,29,29,206,284,32
63070,0,7,21,65,89,32
61855,0,14,1,54,131,32
3730,0,29,9,107,284,32
67993,0,24,16,77,284,32
58600,0,14,33,245,284,32
59868,0,29,21,174,284,32
11077,0,24,32,187,294,32
64125,0,29,13,112,284,32
7253,0,29,1,54,384,32
54523,0,14,26,106,284,32
55453,0,28,12,206,284,32
11038,0,29,27,236,391,32
12013,0,14,27,206,284,32
26617,0,14,10,206,284,32
7632,0,14,10,184,284,32
42462,0,28,13,206,284,32
29741,0,13,0,203,282,26
35553,0,21,2,145,3,32
33569,0,24,2,206,284,32
35009,0,29,25,207,284,32
63336,0,14,33,206,284,32
57976,0,7,27,236,391,32
44549,0,24,12,121,296,32
13970,0,14,27,60,284,32
55138,0,24,35,224,284,32
67174,0,7,1,54,131,32
607,0,7,9,107,284,32
15088,0,7,35,224,284,32
11603,0,24,24,206,284,32
43414,0,29,19,164,284,32
16246,0,14,27,180,128,32
56731,0,19,27,181,284,32
64243,0,24,26,106,284,32
66182,0,14,22,22,376,32
2823,0,14,9,107,284,32
46952,0,14,2,145,0,32
48501,0,14,22,206,284,32
31058,0,24,35,224,284,32
39260,0,29,9,200,284,32
21841,0,24,35,224,284,32
10288,0,7,31,202,281,32
42219,0,7,21,78,257,32
9863,0,29,22,113,284,32
1181,0,29,9,107,284,32
65088,0,7,22,44,196,32
56320,0,14,9,107,284,32
16579,0,24,10,206,284,32
27408,0,29,26,106,284,32
49312,0,14,15,206,284,32
8314,0,14,21,216,284,32
39817,0,14,10,17,284,32
27290,0,29,34,69,284,32
59612,0,14,13,127,284,32
54438,0,24,4,206,284,32
68043,0,14,21,166,156,32
11365,0,14,32,254,356,32
65412,0,14,32,187,294,32
42382,0,14,25,207,284,32
61335,0,14,22,22,167,32
2848,0,14,10,184,284,32
49434,0,7,22,44,134,32
21459,0,29,34,206,284,32
52491,0,29,21,78,257,32
48599,0,29,10,184,284,32
69133,0,14,26,106,284,32
66845,0,29,21,78,257,32
4078,0,24,13,127,284,32
59778,0,29,27,206,284,32
48847,0,29,13,127,284,32
68838,0,29,22,206,284,32
13978,0,14,21,23,284,32
63242,0,14,22,113,284,32
68109,0,14,5,206,284,32
587,0,14,22,113,284,32
12315,0,14,2,145,3,32
2088,0,24,13,127,284,32
52240,0,14,19,116,284,32
44475,0,14,21,65,89,32
58310,0,29,13,127,284,32
43247,0,14,5,90,251,32
49549,0,7,13,127,284,32
2721,0,24,22,113,284,32
54761,0,14,21,23,284,32
38764,0,14,13,127,284,32
1219,0,24,24,206,284,32
63520,0,14,21,38,284,32
45018,0,7,2,243,258,4
57854,0,7,13,130,284,32
12455,0,29,10,206,284,32
4197,0,14,21,166,156,32
59162,0,7,13,127,284,32
51238,0,14,16,206,284,32
46928,0,24,5,90,251,32
21791,0,24,28,100,284,32
37926,0,7,25,131,110,32
53155,0,7,10,184,284,32
29,0,24,22,22,59,32
22712,0,29,9,107,284,32
42984,0,7,13,130,284,32
23947,0,24,2,145,0,32
23872,0,14,11,257,284,32
32870,0,7,21,65,89,32
41172,0,14,13,127,284,32
64858,0,14,22,113,284,32
48579,0,29,24,206,284,32
16144,0,13,17,143,284,32
7209,0,29,1,206,284,32
4145,0,14,26,223,201,32
17413,0,14,9,107,284,32
18069,0,7,22,189,284,32
33627,0,7,13,127,284,32
29723,0,7,27,64,284,32
23512,0,7,34,69,284,32
16118,0,7,22,113,284,32
54310,0,29,13,127,284,32
69582,0,23,11,92,184,32
44916,0,24,11,92,284,32
59236,0,7,2,145,3,32
17326,0,24,26,223,284,32
45400,0,24,17,143,284,32
46535,0,29,32,36,359,32
44865,0,24,33,139,284,32
30375,0,14,27,236,391,32
49272,0,29,6,59,20,9
19570,0,14,1,54,131,32
51141,0,7,9,107,284,32
58332,0,14,21,48,284,32
5154,0,7,21,48,284,32
50484,0,14,22,22,376,32
37034,0,14,26,223,284,32
43430,0,7,2,243,258,4
1042,0,23,10,206,284,32
59586,0,14,21,65,89,32
58458,0,7,34,69,284,32
43945,0,29,5,270,401,32
40320,0,14,13,127,284,32
11858,0,14,0,194,284,32
32516,0,24,7,110,284,32
56042,0,14,13,128,284,32
43683,0,7,33,139,284,32
27764,0,14,13,127,284,32
17239,0,14,13,127,284,32
54712,0,14,5,90,252,32
68352,0,14,34,69,267,32
22064,0,29,9,200,25,32
66117,0,14,28,100,284,32
69224,0,24,21,166,289,32
51607,0,29,32,126,216,32
7217,0,7,9,107,284,32
27267,0,14,5,206,284,32
6858,0,24,33,245,284,32
47759,0,7,21,149,284,32
5201,0,24,1,12,284,32
34250,0,7,17,143,284,32
15939,0,14,1,206,284,32
53893,0,29,15,260,328,32
38978,0,29,19,206,284,32
35646,0,24,24,206,284,32
50411,0,14,21,149,286,32
7701,0,24,2,145,3,32
16911,0,29,1,54,384,32
11044,0,14,13,127,284,32
44648,0,14,21,23,284,32
46336,0,29,17,143,284,32
33921,0,7,9,107,284,32
42827,0,13,5,90,251,32
17222,0,14,17,143,284,32
65646,0,29,17,206,284,32
64953,0,14,12,121,158,32
9259,0,24,5,90,252,32
40335,0,29,21,65,89,32
61425,0,14,27,236,284,32
3162,0,7,13,206,284,32
28248,0,14,9,200,204,32
15561,0,14,26,232,284,32
63114,0,14,21,206,284,32
1041,0,14,13,127,284,32
49132,0,29,31,202,281,32
61807,0,24,34,7,97,32
14565,0,13,25,206,284,32
43487,0,24,27,206,284,32
27441,0,24,35,99,284,32
15257,0,7,27,236,391,32
39560,0,14,32,126,354,32
12290,0,24,35,224,284,32
51563,0,24,24,206,284,32
22069,0,14,22,206,284,32
64085,0,29,13,127,284,32
48200,0,14,9,200,25,32
51068,0,14,6,59,20,9
56969,0,7,9,107,284,32
61836,0,14,22,113,284,32
46286,0,14,22,113,284,32
22841,0,24,9,200,284,32
5188,0,15,13,127,284,32
14654,0,7,18,144,284,32
42658,0,24,2,145,3,32
68776,0,24,19,163,284,32
68525,0,7,10,184,284,32
32771,0,14,1,54,384,32
13928,0,24,13,127,284,32
47080,0,19,29,206,284,32
60888,0,14,9,200,123,32
46672,0,7,21,78,257,27
27278,0,14,22,206,284,32
2385,0,14,17,221,284,32
29504,0,24,28,58,284,32
69421,0,14,34,206,284,32
55416,0,29,21,206,284,32
55704,0,29,1,54,384,32
38766,0,7,22,150,284,32
55683,0,14,13,127,284,32
61497,0,24,33,139,284,32
4092,0,14,10,184,284,32
20898,0,14,20,45,284,32
13946,0,14,17,143,284,32
5237,0,19,33,245,284,32
27183,0,14,9,200,25,32
237,0,14,21,23,284,32
58572,0,29,9,107,284,32
67562,0,14,5,90,252,32
7019,0,29,21,78,257,32
52648,0,14,22,22,351,32
1030,0,13,10,184,284,32
50447,0,14,13,127,284,32
5909,0,14,13,127,284,32
25853,0,14,12,121,259,32
25086,0,7,10,184,284,32
6046,0,29,13,127,284,32
58328,0,24,1,54,384,32
28056,0,19,36,287,284,32
57897,0,14,21,65,89,32
47268,0,29,21,65,89,32
22640,0,14,12,206,284,32
22592,0,14,2,243,258,29
14825,0,24,22,206,284,32
35822,0,7,17,206,284,32
23873,0,7,13,127,284,32
34676,0,24,32,27,284,32
14636,0,7,24,206,284,32
22407,0,7,2,145,3,32
246,0,24,25,207,284,32
20164,0,23,33,245,284,32
17226,0,14,13,127,284,32
52937,0,24,0,194,284,32
39692,0,29,1,54,384,32
41312,0,14,2,145,3,32
69208,0,13,2,145,3,32
18571,0,14,30,71,284,32
32811,0,14,22,113,284,32
31626,0,29,24,206,284,32
65622,0,24,33,139,284,32
19353,0,29,24,206,284,32
43458,0,7,13,130,284,32
13998,0,14,14,19,63,32
2220,0,24,28,58,284,32
31882,0,14,1,54,384,32
26503,0,29,9,107,284,32
18529,0,14,21,48,284,32
42600,0,24,32,36,45,32
52268,0,7,34,69,284,32
55124,0,14,2,243,186,32
63133,0,29,21,65,89,32
31124,0,7,27,206,284,32
15497,0,24,28,58,284,32
64377,0,14,26,106,284,32
66660,0,7,1,101,284,32
5091,0,29,21,166,156,32
52006,0,29,18,192,284,32
6259,0,29,27,234,284,32
30329,0,14,34,206,284,32
15871,0,24,17,143,284,32
68272,0,13,27,236,391,32
20591,0,24,24,206,284,32
18223,0,7,1,12,284,32
57424,0,14,2,243,186,32
53599,0,14,16,77,284,32
42978,0,7,21,65,89,32
60204,0,29,1,54,131,32
51419,0,29,5,206,284,32
9603,0,14,19,206,284,32
13873,1,28,17,206,284,32
40287,0,29,33,139,284,32
27338,0,29,22,22,376,32
14017,0,23,25,131,284,32
1617,0,14,25,131,293,32
54021,0,14,34,69,122,32
46076,0,29,9,200,284,32
16916,0,29,29,206,284,32
54808,0,14,21,166,156,32
25594,0,29,2,243,186,32
68853,0,7,27,236,391,32
46737,0,14,13,127,284,32
12343,0,14,11,92,284,32
23645,0,14,22,153,284,32
15992,0,14,13,127,284,32
20981,0,14,24,206,284,32
21041,0,24,35,206,284,32
17507,0,14,27,236,391,32
56740,0,24,13,127,284,32
37038,0,13,24,206,284,32
14032,0,7,9,107,284,32
29780,0,24,1,12,284,32
40027,0,14,12,206,284,32
65350,1,28,26,223,284,32
43267,1,28,13,127,284,32
27126,0,14,22,189,284,32
47665,0,14,24,206,284,32
11970,0,24,27,180,332,32
52434,0,14,33,139,284,32
44856,0,7,32,126,354,32
46893,0,7,22,206,284,32
22471,0,14,24,206,284,32
51011,0,24,11,92,184,32
22262,0,24,17,206,284,32
19707,0,14,2,243,186,32
57641,0,28,13,127,284,32
15537,0,14,34,69,122,32
39024,0,24,1,12,284,32
68786,0,14,2,145,3,32
7755,0,24,22,191,284,32
62308,0,14,21,65,89,32
55898,0,14,17,206,284,32
65473,0,7,32,36,284,32
59757,0,29,27,206,284,32
11062,0,24,35,224,284,32
54996,0,29,9,200,373,32
41339,0,7,9,107,284,32
23017,0,24,33,139,284,32
61687,0,24,26,223,284,32
13463,0,7,17,206,284,32
62893,0,29,17,206,284,32
12232,0,24,28,206,284,32
39054,0,24,0,206,284,32
59089,0,14,2,243,186,32
997,0,29,0,194,284,32
13488,0,29,9,107,284,32
69078,0,7,9,107,284,32
48409,0,14,27,206,284,32
52823,0,14,21,23,284,32
44215,0,14,17,221,284,32
18076,0,7,17,143,284,32
43446,0,29,9,107,284,32
45637,0,7,24,206,284,32
22555,0,7,22,113,284,32
51538,0,7,18,144,284,32
10455,0,29,31,202,281,32
62785,0,7,21,65,89,32
19090,0,7,21,173,284,32
13294,0,29,9,200,284,32
61743,0,29,9,200,204,32
47820,0,29,1,50,284,32
15932,0,29,31,202,191,32
49870,0,7,22,113,284,32
56214,0,7,9,107,284,32
62769,0,7,21,65,89,32
17057,0,24,33,139,284,32
10811,0,24,18,109,284,32
20620,0,7,33,245,284,32
53017,0,29,25,131,110,32
45435,0,7,28,58,284,32
22268,0,7,12,206,284,32
5160,0,7,21,206,284,32
54923,0,24,6,238,284,32
2862,0,14,10,206,284,32
172,0,21,28,206,284,32
59095,0,14,9,200,284,32
24988,0,24,21,166,368,32
65670,0,13,33,245,284,32
43348,0,29,13,127,284,32
20452,0,24,10,37,284,32
14873,0,7,10,184,284,32
13125,0,24,33,139,284,32
7924,0,14,12,256,400,32
62338,0,14,26,106,284,32
1386,0,24,19,163,284,32
38762,0,24,12,219,163,32
47599,0,14,5,206,284,32
20855,0,29,21,216,284,32
59075,0,7,13,127,284,32
13078,0,24,19,163,284,32
32963,0,24,13,127,284,32
56962,0,29,9,200,284,32
38488,0,29,29,272,130,32
34747,0,14,21,65,89,32
6687,0,14,17,143,284,32
13945,0,21,33,139,284,32
13082,0,14,9,200,373,32
28346,0,24,13,127,284,32
37073,0,24,13,127,284,32
50778,0,23,0,206,284,32
18479,0,14,9,107,284,32
51543,0,14,21,23,284,32
58592,0,14,17,206,284,32
24975,0,7,21,78,257,27
44610,0,14,22,13,284,32
68780,0,14,27,236,284,32
64007,0,29,17,206,284,32
45500,0,29,24,206,284,32
19515,0,7,17,206,284,32
61550,0,24,21,48,284,32
52472,0,14,27,237,284,32
22175,0,14,24,206,284,32
45699,0,24,27,180,386,32
12375,0,24,32,187,294,32
35109,0,14,21,65,89,32
56346,0,19,22,113,284,32
28306,0,14,1,12,284,32
58584,0,24,13,127,284,32
13691,0,24,12,121,259,32
40552,0,7,5,206,284,32
13187,1,28,2,206,284,32
64031,0,14,13,127,284,32
55133,0,29,21,206,284,32
41958,0,29,9,107,284,32
10883,1,28,17,143,284,32
45930,0,24,2,243,258,29
22673,0,29,21,206,284,32
65381,0,14,19,162,284,32
32911,0,14,13,127,284,32
16161,0,14,5,90,252,32
10755,0,14,9,107,284,32
11101,0,14,27,180,332,32
56818,0,14,10,184,284,32
1681,0,14,17,206,284,32
23230,0,14,24,206,284,32
9466,0,14,9,200,284,32
32853,0,14,2,145,3,32
61360,0,29,21,65,89,32
33652,0,7,24,206,284,32
50986,0,14,9,107,284,32
61729,0,14,13,127,284,32
43008,0,7,21,78,257,32
643,0,24,28,58,284,32
55443,0,7,13,127,284,32
11730,0,7,13,127,284,32
46874,0,7,27,236,391,32
41377,0,24,32,187,294,32
39090,0,28,34,69,122,32
178,0,14,28,124,284,32
48642,0,14,2,145,0,32
9782,0,28,21,166,156,32
42919,0,29,13,127,284,32
45536,0,14,17,206,284,32
36395,0,14,26,223,201,32
56846,0,14,9,200,284,32
9934,0,24,32,213,126,32
42290,0,7,10,37,284,32
35450,0,14,15,87,115,32
54115,0,14,8,30,284,32
20979,0,24,33,245,284,32
9755,0,7,5,206,284,32
67541,0,24,35,224,284,32
43570,0,7,21,78,257,32
68958,0,14,7,0,284,32
59982,0,29,9,107,284,32
22828,0,24,5,206,284,32
48659,0,7,27,236,391,32
30687,0,14,9,107,284,32
11830,0,14,13,127,284,32
4544,0,14,9,107,284,32
58280,0,14,21,23,284,32
15424,0,29,9,107,284,32
67505,0,24,27,64,284,32
59826,0,7,21,78,257,32
47658,0,24,35,224,284,32
23075,0,29,29,272,130,32
30689,0,24,34,69,284,32
63117,1,28,21,166,156,32
7506,0,29,21,78,257,27
11296,0,14,16,77,284,32
68777,0,24,33,245,284,32
66469,0,7,5,206,284,32
5192,0,24,19,163,284,32
367,0,14,33,245,284,32
35472,0,14,15,87,106,32
37930,0,14,17,143,284,32
5552,0,14,0,194,284,32
53704,0,7,24,206,284,32
18801,0,14,34,69,284,32
56765,0,24,19,163,284,32
66236,0,14,22,22,376,32
16448,0,7,17,206,284,32
43257,0,29,13,127,284,32
1519,0,23,25,131,387,32
46346,0,14,14,132,284,32
16619,0,28,17,143,284,32
35816,0,14,13,127,284,32
40761,0,7,22,206,284,32
13239,0,29,12,206,284,32
65484,0,24,21,48,284,32
39594,0,14,19,206,284,32
46492,0,29,36,205,283,31
20162,0,24,2,145,3,32
47670,0,14,1,54,384,32
37718,0,14,24,206,284,32
16824,0,14,13,127,284,32
55574,0,14,9,107,284,32
22425,0,14,0,194,284,32
13726,0,14,2,145,3,32
44816,0,13,27,236,248,32
19393,0,24,27,206,284,32
22403,0,7,2,145,3,32
35882,0,24,2,145,0,32
40769,0,29,21,65,89,32
3422,0,7,25,131,110,32
33941,0,19,27,180,332,32
9678,0,29,17,143,284,32
49682,0,24,26,225,284,32
44205,0,14,27,236,391,32
54491,0,29,21,166,284,32
53722,0,14,27,280,284,32
46010,0,7,2,145,3,32
66839,0,29,9,200,284,32
67760,0,7,9,107,284,32
11772,0,7,21,65,89,32
58335,0,29,21,206,284,32
64009,0,14,24,206,284,32
44991,0,14,9,200,284,32
56850,0,24,13,127,284,32
2278,0,23,24,206,284,32
10842,0,29,17,206,284,32
55990,0,14,27,236,391,32
55359,0,24,2,145,3,32
18331,0,7,0,41,52,32
60753,0,14,12,121,382,23
53036,0,24,25,131,110,32
12495,0,29,34,206,284,32
25137,0,29,27,280,284,32
20951,0,14,16,75,284,32
2138,0,14,3,206,284,32
58435,0,29,20,140,284,32
47370,0,29,27,236,391,32
28716,0,29,13,127,284,32
19740,0,14,13,127,284,32
53305,0,7,28,100,284,32
61750,0,24,12,206,284,32
4115,0,24,17,143,284,32
3262,0,14,13,127,284,32
30926,0,24,26,228,284,32
25683,0,14,9,200,215,32
45925,0,14,27,181,284,32
58583,0,14,17,143,284,32
8270,0,14,2,145,3,32
19229,0,29,17,143,284,32
46521,0,29,30,188,317,32
7961,0,7,9,200,398,32
36324,0,23,33,139,284,32
26379,0,14,10,184,284,32
63130,0,14,27,236,284,32
42325,0,7,29,68,217,32
38412,0,14,14,19,63,32
36305,0,23,19,163,284,32
40120,0,14,17,206,284,32
3193,0,29,9,107,284,32
3628,0,14,13,127,284,32
35612,0,29,21,48,284,32
9713,0,14,34,69,284,32
45353,0,14,11,118,284,32
3679,0,14,32,195,284,32
24360,0,24,33,139,284,32
31607,0,14,27,280,284,32
60909,0,14,27,206,284,32
68784,0,7,13,127,284,32
29673,0,29,9,107,284,32
57783,0,29,0,194,284,32
34240,0,14,10,17,284,32
1586,0,14,9,107,284,32
57245,0,14,13,127,284,32
35927,0,7,17,143,284,32
38257,0,7,32,126,174,32
54419,0,24,35,224,284,32
62127,0,24,0,203,55,32
16904,0,14,21,65,89,32
4156,0,7,21,65,89,32
24345,0,7,21,65,89,32
38897,0,13,0,194,284,32
27240,0,14,34,69,122,32
9644,0,13,27,236,391,32
14008,0,14,10,291,284,32
40881,0,29,22,240,284,32
53026,0,7,34,69,322,32
27910,0,24,32,36,46,32
31346,0,7,10,206,284,32
20031,0,29,9,107,284,32
13372,0,14,1,54,131,32
8192,0,14,5,90,252,32
19655,0,7,9,107,284,32
39798,0,7,2,243,186,32
44844,0,24,2,206,284,32
63244,0,14,2,145,3,32
43885,0,14,9,200,25,32
33455,0,14,34,69,267,32
49279,0,24,25,206,284,32
40123,0,24,32,36,46,32
13780,0,23,22,113,284,32
2869,0,14,9,200,396,32
1919,0,14,9,107,284,32
47354,0,29,21,149,284,32
4767,0,14,9,107,284,32
38451,0,14,10,5,284,32
51456,0,29,9,107,284,32
68573,0,14,13,127,284,32
56340,0,29,6,206,284,32
48400,0,14,2,145,3,32
60281,0,24,33,245,284,32
66774,0,7,21,149,286,32
60681,0,29,9,107,284,32
69204,0,24,21,65,89,32
6285,0,7,9,107,284,32
1959,0,14,2,86,102,32
56888,0,14,11,117,284,32
16286,0,29,2,206,284,32
51230,0,7,14,19,341,32
56741,0,29,3,199,137,32
6008,0,14,1,54,131,32
23308,0,29,24,206,284,32
46755,0,29,21,65,89,32
22774,0,14,13,206,284,32
54474,0,24,21,23,284,32
18788,0,14,13,127,284,32
57411,0,7,10,37,284,32
63570,0,14,17,143,284,32
38866,0,7,13,130,284,32
22994,0,14,17,143,284,32
67472,0,24,21,78,257,14
13418,0,24,32,187,212,32
31856,0,14,21,78,257,15
12506,0,29,4,154,284,32
22761,0,29,27,206,284,32
65791,0,29,9,107,284,32
15558,0,24,19,163,284,32
24831,0,14,5,90,251,32
15967,0,29,9,200,284,32
25003,0,24,21,166,156,32
49263,0,29,9,107,284,32
18773,0,7,13,206,284,32
32219,0,14,10,184,284,32
41495,0,7,9,107,284,32
37259,0,24,24,206,284,32
22956,0,29,9,107,284,32
50452,0,14,27,236,284,32
63210,0,29,30,71,284,32
11961,0,24,32,267,284,32
64330,0,14,26,106,284,32
7453,0,29,21,175,284,32
6849,0,18,35,224,284,32
65445,0,29,21,6,284,32
13874,0,24,1,206,284,32
50403,0,7,21,65,89,32
51017,0,24,11,92,124,32
28498,0,24,17,221,284,32
38389,0,14,24,206,284,32
56318,0,29,9,107,284,32
1104,0,14,5,90,252,32
6372,0,14,27,180,390,32
55419,0,7,31,202,281,32
51498,0,22,17,206,284,32
39030,0,29,9,107,284,32
23936,0,24,32,36,46,32
4432,0,14,9,107,284,32
7069,0,14,19,159,284,32
41418,0,14,9,200,284,32
24258,0,14,19,206,284,32
3028,0,14,21,65,89,32
55023,0,14,17,206,284,32
60441,0,24,27,206,284,32
18918,0,18,10,206,284,32
52690,0,14,10,184,284,32
23220,0,24,34,206,284,32
63226,0,29,22,62,284,32
57813,0,14,13,127,284,32
33224,0,14,9,200,25,32
17203,0,7,0,203,55,32
17277,0,29,11,103,284,32
58089,0,14,17,206,284,32
46420,0,7,4,154,284,32
19113,0,24,28,255,284,32
65678,0,14,10,37,284,32
42453,0,14,12,121,327,32
51115,0,24,33,139,284,32
44512,0,7,11,103,284,32
36121,0,23,13,129,284,32
63888,0,29,27,280,284,32
66757,0,29,32,195,284,32
